Year	Month	State	Price_RES	Price_COM	Price_IND	Price_OTH	Price_ALL
2007	9	WA	7.62	6.52	4.62	5.74	6.37
2007	9	WI	10.98	9.03	6.26	0	8.63
2007	9	WV	6.98	5.86	4.09	5.32	5.46
2007	9	WY	8.28	6.34	4.09	0	5.3
2007	10	AK	15.82	12.62	15.15	0	14.2
2007	10	AL	9.44	8.66	5.39	0	7.58
2007	10	AR	8.72	6.93	5.24	0	6.88
2007	10	AZ	10.16	8.81	6.28	0	8.93
2007	10	CA	12.53	13.49	10.66	8.92	12.61
2007	10	CO	9.34	8.22	5.8	7.36	7.91
2007	10	CT	19.21	14.95	12.52	12.33	15.97
2007	10	DC	12.06	12.57	10.25	11.76	12.42
2007	10	DE	13.77	11.23	9.43	0	11.59
2007	10	FL	11.31	9.77	7.88	9.73	10.42
2007	10	GA	8.77	7.85	5.28	5.55	7.51
2007	10	HI	26.1	23.72	20.13	0	23.11
2007	10	IA	9.66	6.88	4.57	0	6.57
2007	10	ID	6.78	5.39	3.57	0	5.18
2007	10	IL	10.74	9.01	6.54	6.36	8.67
2007	10	IN	8.93	7.31	4.94	9.95	6.58
2007	10	KS	8.1	6.67	5.22	0	6.67
2007	10	KY	7.63	6.68	4.31	0	5.63
2007	10	LA	9.71	9.28	6.8	13.28	8.6
2007	10	MA	15.91	14.85	13.34	8.42	14.88
2007	10	MD	13.32	11.72	9.92	11.06	12.12
2007	10	ME	16.94	12.7	13.82	0	14.45
2007	10	MI	9.82	8.71	6.11	10.3	8.16
2007	10	MN	9.27	7.03	5.37	8.86	7.08
2007	10	MO	7.29	5.74	4.3	5.4	5.95
2007	10	MS	9.49	8.86	5.84	0	8.06
2007	10	MT	9.13	8.33	5.42	0	7.37
2007	10	NC	10.01	7.62	5.83	0	8.06
2007	10	ND	7.91	6.69	5.43	0	6.63
2007	10	NE	7.62	6.39	4.9	0	6.26
2007	10	NH	15.19	14.43	11.33	0	14.06
2007	10	NJ	13.67	12.79	9.51	11.33	12.56
2007	10	NM	9.47	8.07	5.66	0	7.65
2007	10	NV	12.59	10.44	8.44	9.51	10.06
2007	10	NY	17.48	15.83	8.97	10.6	15.26
2007	10	OH	9.55	8.69	5.75	10.81	7.77
2007	10	OK	9.27	7.76	5.63	0	7.66
2007	10	OR	8.71	7.21	5.43	6.82	7.25
2007	10	PA	11.36	9.15	6.9	8.01	9.05
2007	10	RI	14.16	12.7	12.22	0	13.15
2007	10	SC	9.38	7.59	5.05	0	7.14
2007	10	SD	8.66	6.79	5.17	0	7.08
2007	10	TN	8.24	8.29	5.34	14.84	7.26
2007	10	TX	12.42	10	7.75	8.37	10.14
2007	10	UT	7.89	6.86	4.93	7.91	6.53
2007	10	VA	8.97	6.45	5.17	6.94	7.1
2007	10	VT	14.61	12.48	8.8	0	12.13
2007	10	WA	7.6	6.65	4.73	6.42	6.51
2007	10	WI	11.07	8.61	6.22	0	8.37
2007	10	WV	7.28	6.05	4.06	5.75	5.43
2007	10	WY	8.24	6.53	4.26	0	5.47
2007	11	AK	15.05	12.15	12.72	0	13.27
2007	11	AL	9.41	8.68	5.22	0	7.35
2007	11	AR	9.04	7	5.3	0	6.91
2007	11	AZ	9.08	8.1	5.8	0	8.03
2007	11	CA	14.37	12	9.78	8.24	12.29
2007	11	CO	9.35	7.74	5.93	7.28	7.78
2007	11	CT	18.78	14.73	13.26	12.82	15.99
2007	11	DC	10.6	12.03	9.02	11.51	11.74
2007	11	DE	13.68	11.34	9.33	0	11.46
2007	11	FL	11.34	9.86	7.97	9.78	10.4
2007	11	GA	8.62	7.84	5.22	5.6	7.41
2007	11	HI	26.59	24.42	20.61	0	23.67
2007	11	IA	9.25	6.65	4.42	0	6.28
2007	11	ID	6.54	5.28	3.57	0	5.25
2007	11	IL	10.58	8.46	6.65	6.25	8.56
2007	11	IN	8.83	7.5	4.97	10.35	6.65
2007	11	KS	7.67	6.54	4.96	0	6.4
2007	11	KY	7.76	6.93	4.34	0	5.71
2007	11	LA	8.88	8.82	6.13	14.62	7.81
2007	11	MA	15.57	14.61	13.03	8.21	14.62
2007	11	MD	12.67	11.31	9.69	10.8	11.66
2007	11	ME	16.86	13.3	14.31	0	14.94
2007	11	MI	10	8.79	6.23	11.78	8.3
2007	11	MN	9.09	7.11	5.31	8.64	7.06
2007	11	MO	7.37	5.72	4.33	5	5.99
2007	11	MS	9.49	9.05	5.8	0	7.95
2007	11	MT	8.42	8	5.18	0	6.96
2007	11	NC	9.58	7.48	5.46	0	7.77
2007	11	ND	7.38	6.76	5.24	0	6.5
2007	11	NE	7.27	6.02	4.33	0	5.79
2007	11	NH	14.81	13.31	12.05	0	13.64
2007	11	NJ	13.51	12.34	10.33	11.46	12.43
2007	11	NM	9.25	7.84	5.86	0	7.55
2007	11	NV	12.6	10.2	7.18	9.41	9.38
2007	11	NY	16.94	15.48	8.21	9.12	14.71
2007	11	OH	9.6	8.77	5.73	10.9	7.79
2007	11	OK	8.84	7.13	5.47	0	7.2
2007	11	OR	8.57	7.18	5.53	6.79	7.33
2007	11	PA	11.08	9.26	6.72	6.7	8.98
2007	11	RI	14.65	13.08	11.96	0	13.47
2007	11	SC	9.32	7.84	4.8	0	7.07
2007	11	SD	8.2	6.71	5	0	6.9
2007	11	TN	8.37	8.49	5.23	9.15	7.23
2007	11	TX	12.03	9.79	7.66	8.3	9.74
2007	11	UT	7.7	6.02	3.91	7.65	5.83
2007	11	VA	8.64	6.54	5.26	7.23	7.08
2007	11	VT	14.37	12.4	8.92	0	12.15
2007	11	WA	7.52	6.78	4.74	6.35	6.59
2007	11	WI	10.95	8.75	6.03	0	8.38
2007	11	WV	7.06	6.13	4.13	5.63	5.52
2007	11	WY	7.8	6.31	3.99	0	5.18
2007	12	AK	15.57	12.47	16.19	0	14.37
2007	12	AL	9.03	8.74	5.1	0	7.31
2007	12	AR	8.4	6.82	5.24	0	6.79
2007	12	AZ	8.89	7.89	5.71	0	7.92
2007	12	CA	14.46	11.24	9.21	8.25	11.97
2007	12	CO	9.01	7.37	5.85	7.36	7.6
2007	12	CT	18.31	14.8	13.05	12.53	16.09
2007	12	DC	11.44	11.95	8.3	11.82	11.76
2007	12	DE	12.94	11.15	9.55	0	11.46
2007	12	FL	11.19	9.68	7.74	9.54	10.23
2007	12	GA	8.45	7.9	5.3	5.96	7.45
2007	12	HI	28.26	25.63	22.21	0	25.2
2007	12	IA	8.83	6.58	4.38	0	6.42
2007	12	ID	6.31	5.1	3.55	0	5.2
2007	12	IL	9.71	8.89	6.36	5.92	8.45
2007	12	IN	7.89	7.49	4.67	10.07	6.38
2007	12	KS	7.29	6.19	4.98	0	6.25
2007	12	KY	7.55	6.95	4.38	0	5.83
2007	12	LA	9.19	9.23	6.78	12.08	8.3
2007	12	MA	15.24	14.74	12.31	8.04	14.49
2007	12	MD	12.88	11.46	9.74	10.75	11.94
2007	12	ME	16.74	13.49	16.48	0	15.53
2007	12	MI	10.03	8.64	6.01	10.95	8.38
2007	12	MN	9.14	7.47	5.67	8.73	7.44
2007	12	MO	6.88	5.68	4.31	4.66	5.91
2007	12	MS	9.23	9.13	5.75	0	7.91
2007	12	MT	8.61	7.89	5.45	0	7.27
2007	12	NC	9.19	7.41	5.5	0	7.79
2007	12	ND	6.98	6.65	5.1	0	6.36
2007	12	NE	6.6	6.02	4.5	0	5.8
2007	12	NH	14.79	13.74	12.41	0	13.97
2007	12	NJ	13.63	12.96	9.45	11.68	12.75
2007	12	NM	9.07	7.85	5.76	0	7.57
2007	12	NV	12.29	10.27	7.76	9.57	9.87
2007	12	NY	16.66	15.73	9.44	9.77	15.08
2007	12	OH	8.96	8.45	5.71	9.79	7.68
2007	12	OK	7.87	6.97	5.52	0	6.94
2007	12	OR	8.44	7.06	5.19	6.87	7.27
2007	12	PA	10.53	8.88	6.76	8.97	8.89
2007	12	RI	14.62	12.84	11.75	0	13.43
2007	12	SC	9.06	7.64	4.77	0	7.08
2007	12	SD	7.78	6.41	5.13	0	6.76
2007	12	TN	8.13	8.43	5.27	10.87	7.23
2007	12	TX	11.75	9.69	7.69	8.5	9.73
2007	12	UT	7.78	6	3.8	7.37	5.8
2007	12	VA	8.21	6.47	5.13	7.03	7.04
2007	12	VT	13.9	12.07	9.24	0	12.02
2007	12	WA	7.55	6.68	4.55	5.97	6.64
2007	12	WI	10.66	8.48	5.94	0	8.37
2007	12	WV	6.74	5.88	4.08	7.43	5.51
2007	12	WY	7.39	6.11	4.09	0	5.29
2008	1	AK	15.27	12.37	14.46	0	13.88
2008	1	AL	9.2	9.07	5.3	0	7.68
2008	1	AR	7.94	6.7	4.96	11.11	6.6
2008	1	AZ	8.85	8.07	5.88	0	8.04
2008	1	CA	13.73	10.71	9.01	7.71	11.55
2008	1	CO	8.95	7.38	5.59	6.91	7.56
2008	1	CT	18.35	15.74	15.22	15.14	16.93
2008	1	DC	10.74	12.36	10.02	12.51	12
2008	1	DE	12.57	11.26	10.07	0	11.54
2008	1	FL	11.05	9.63	7.63	9.56	10.18
2008	1	GA	8.55	8.49	5.75	6.52	7.88
2008	1	HI	28.53	25.91	22.06	0	25.36
2008	1	IA	8.37	6.45	4.23	0	6.32
2008	1	ID	6.32	5.12	3.69	0	5.31
2008	1	IL	9.56	8.49	6.63	6.02	8.31
2008	1	IN	7.79	7.01	5.25	9.07	6.55
2008	1	KS	7.49	6.46	4.9	0	6.44
2008	1	KY	7.04	6.51	4.19	0	5.56
2008	1	LA	8.49	8.77	6.47	10.68	7.86
2008	1	MA	16.81	15.18	13.18	8.33	15.45
2008	1	MD	12.92	11.6	9.93	10.99	12.1
2008	1	ME	15.62	13.32	11.82	0	13.92
2008	1	MI	10.25	8.59	6.35	11.73	8.51
2008	1	MN	9.14	7.47	5.75	8.46	7.56
2008	1	MO	6.58	5.62	4.24	4.24	5.8
2008	1	MS	9.11	9.3	5.82	0	8.06
2008	1	MT	8.53	8.12	5.71	0	7.47
2008	1	NC	8.75	7.19	5.26	0	7.59
2008	1	ND	6.61	6.29	5.35	0	6.18
2008	1	NE	6.48	6.04	4.51	0	5.8
2008	1	NH	14.78	13.32	12.83	0	13.88
2008	1	NJ	13.92	12.46	11.79	13.25	12.92
2008	1	NM	8.93	8.03	5.96	0	7.73
2008	1	NV	12	10.16	7.55	9.51	9.84
2008	1	NY	16.87	15.48	8.94	10.84	15.24
2008	1	OH	8.87	8.59	5.86	9.43	7.78
2008	1	OK	7.21	6.84	4.96	0	6.49
2008	1	OR	8.45	7.15	5.41	6.55	7.42
2008	1	PA	10.47	8.98	6.92	7.76	8.97
2008	1	RI	15.35	13.64	13.29	0	14.31
2008	1	SC	9.05	7.85	4.9	0	7.33
2008	1	SD	7.47	6.56	5.11	0	6.73
2008	1	TN	7.85	8.37	5.53	10.14	7.29
2008	1	TX	11.65	10.29	7.99	8.59	10.14
2008	1	UT	7.72	5.98	4.16	7.11	5.98
2008	1	VA	8.19	6.43	5.33	6.89	7.09
2008	1	VT	13.9	12.07	9.14	0	12.05
2008	1	WA	7.43	6.73	4.56	6.37	6.64
2008	1	WI	10.68	8.63	6.12	0	8.56
2008	1	WV	6.58	5.81	4	9.93	5.45
2008	1	WY	7.34	6.13	3.98	0	5.29
2008	2	AK	15.55	12.68	14.38	0	14.06
2008	2	AL	9.16	8.97	5.07	0	7.49
2008	2	AR	8.1	6.74	5.12	10.81	6.71
2008	2	AZ	9.02	8.2	6.06	0	8.16
2008	2	CA	13.36	11.08	9.25	7.98	11.55
2008	2	CO	9.25	7.62	5.91	7.07	7.77
2008	2	CT	18.68	16.86	13.84	13.05	17.12
2008	2	DC	10.73	12.84	10.19	11.78	12.36
2008	2	DE	12.61	11.27	9.84	0	11.49
2008	2	FL	10.96	9.65	7.64	9.9	10.11
2008	2	GA	8.66	8.34	5.72	6.18	7.82
2008	2	HI	29.98	27.36	23.6	0	26.78
2008	2	IA	8.35	6.46	4.29	0	6.25
2008	2	ID	6.43	5.22	3.61	0	5.27
2008	2	IL	9.88	8.57	7.06	6.44	8.54
2008	2	IN	8.01	7.45	5.04	9.32	6.6
2008	2	KS	7.6	6.5	5.11	0	6.51
2008	2	KY	7.23	6.95	4.22	0	5.72
2008	2	LA	8.62	8.89	6.34	10.95	7.88
2008	2	MA	16.49	14.85	12.89	9.58	15.09
2008	2	MD	12.83	11.81	10.11	10.14	12.15
2008	2	ME	15.55	12.78	11.17	0	13.46
2008	2	MI	10.11	8.94	6.47	11.13	8.56
2008	2	MN	9.08	7.46	5.83	8.57	7.53
2008	2	MO	6.68	5.73	4.26	4.3	5.88
2008	2	MS	9.01	9.1	5.69	0	7.89
2008	2	MT	8.51	8.2	5.92	0	7.51
2008	2	NC	8.85	7.11	5.02	0	7.46
2008	2	ND	6.97	6.92	5.45	0	6.56
2008	2	NE	6.75	6.13	4.61	0	5.94
2008	2	NH	14.84	13.58	12.34	0	13.87
2008	2	NJ	14.01	12.59	11.52	13.01	12.95
2008	2	NM	9.04	7.99	6.12	0	7.76
2008	2	NV	12.09	10.24	7.68	9.44	9.79
2008	2	NY	17.32	15.13	9.38	12.36	15.22
2008	2	OH	9.15	9.02	5.92	9.24	7.96
2008	2	OK	7.94	6.89	5.15	0	6.81
2008	2	OR	8.45	7.31	5.21	6.99	7.35
2008	2	PA	10.69	9.1	6.92	6.97	9.06
2008	2	RI	15	12.99	12.32	0	13.71
2008	2	SC	8.98	7.78	4.79	0	7.12
2008	2	SD	7.56	6.71	5.15	0	6.81
2008	2	TN	7.81	8.3	5.43	7.51	7.23
2008	2	TX	11.35	9.92	7.78	8.59	9.77
2008	2	UT	7.78	6.25	4.22	7.56	5.99
2008	2	VA	8.35	6.48	5.13	7.01	7.08
2008	2	VT	13.98	12.13	9.18	0	12.07
2008	2	WA	7.51	6.72	4.58	5.15	6.66
2008	2	WI	11.03	8.75	6.17	0	8.64
2008	2	WV	6.67	5.87	4.1	6.29	5.49
2008	2	WY	7.55	6.43	4.14	0	5.46
2008	3	AK	15.9	13.11	14.26	0	14.33
2008	3	AL	9.3	8.83	4.77	0	7.22
2008	3	AR	8.52	7.06	5.33	11.43	6.98
2008	3	AZ	9.38	8.26	6.11	0	8.26
2008	3	CA	13.15	11.2	9.27	7.88	11.46
2008	3	CO	9.37	7.71	6.01	6.92	7.82
2008	3	CT	18.63	15.56	13.73	12.75	16.56
2008	3	DC	11.08	12.91	10.81	12	12.52
2008	3	DE	12.96	11.41	9.82	0	11.63
2008	3	FL	11.16	9.83	7.68	10.07	10.26
2008	3	GA	9.14	8.72	5.97	6.53	8.13
2008	3	HI	29.92	27.57	23.87	0	26.92
2008	3	IA	8.88	6.76	4.51	0	6.52
2008	3	ID	6.67	5.4	3.83	0	5.43
2008	3	IL	10.43	8.84	7.2	6.42	8.77
2008	3	IN	7.91	7.2	4.8	9.18	6.33
2008	3	KS	8.48	7.22	5.35	0	7.07
2008	3	KY	7.34	6.87	4.68	0	5.87
2008	3	LA	9.44	9.59	7.19	11.87	8.66
2008	3	MA	16.79	15.53	13.53	9.17	15.64
2008	3	MD	12.88	11.77	10.06	10.22	12.11
2008	3	ME	16.38	12.83	11.87	0	13.96
2008	3	MI	10.26	8.86	6.38	10.99	8.56
2008	3	MN	9.17	7.41	5.67	8.47	7.42
2008	3	MO	6.94	5.85	4.34	4.34	6.01
2008	3	MS	9.54	9.36	5.75	0	8.07
2008	3	MT	8.8	8.33	6.02	0	7.66
2008	3	NC	9.17	7.37	5.2	0	7.61
2008	3	ND	6.96	6.61	5.54	0	6.46
2008	3	NE	7.15	6.34	5.41	0	6.33
2008	3	NH	14.85	13.51	12.43	0	13.87
2008	3	NJ	13.83	12.5	11.74	12.99	12.84
2008	3	NM	9.09	7.81	5.65	0	7.48
2008	3	NV	12.54	10.31	7.8	9.49	9.82
2008	3	NY	16.93	15.08	8.69	12.43	15.02
2008	3	OH	9.22	8.98	5.97	10.24	7.97
2008	3	OK	8.18	6.99	5.23	0	6.89
2008	3	OR	8.52	7.45	5.06	6.97	7.32
2008	3	PA	10.72	9.08	7.04	7.93	9.06
2008	3	RI	16.87	14.97	14.64	0	15.74
2008	3	SC	9.34	8.03	4.9	0	7.21
2008	3	SD	7.73	6.65	5.21	0	6.84
2008	3	TN	7.95	8.4	5.5	6.6	7.29
2008	3	TX	11.97	10.2	8.18	8.58	10.1
2008	3	UT	7.83	6.28	4.1	7.81	5.96
2008	3	VA	8.56	6.56	5.09	7.12	7.11
2008	3	VT	14.39	12.61	9.5	0	12.49
2008	3	WA	7.48	6.86	4.65	5.73	6.65
2008	3	WI	11.09	8.86	6.22	0	8.65
2008	3	WV	6.73	5.99	4.02	6.68	5.45
2008	3	WY	7.76	6.6	4.21	0	5.51
2008	4	AK	17.38	13.94	14.67	0	15.24
2008	4	AL	9.89	8.94	5.17	0	7.49
2008	4	AR	9.43	7.49	5.58	11.43	7.31
2008	4	AZ	10.02	8.56	6.23	0	8.61
2008	4	CA	12.93	11.15	8.88	7.94	11.23
2008	4	CO	10.13	8.96	6.49	8.45	8.63
2008	4	CT	19.66	16.48	14.29	12.9	17.33
2008	4	DC	11.16	13.27	10.67	12.07	12.86
2008	4	DE	13.89	11.71	10.18	0	12.04
2008	4	FL	11.31	9.86	7.8	9.75	10.35
2008	4	GA	9.44	8.79	6.05	6.54	8.24
2008	4	HI	30.31	27.45	23.81	0	26.96
2008	4	IA	9.45	6.97	4.57	0	6.59
2008	4	ID	6.65	5.45	3.92	0	5.37
2008	4	IL	11.02	9.19	7.16	6.72	8.99
2008	4	IN	9.2	7.73	5.35	9.69	6.92
2008	4	KS	8.86	7.27	5.41	0	7.13
2008	4	KY	7.81	6.99	4.47	0	5.79
2008	4	LA	9.85	9.81	7.58	11.48	8.94
2008	4	MA	16.39	15.02	13.43	10.1	15.14
2008	4	MD	13.37	11.88	10.06	10.39	12.28
2008	4	ME	16.58	12.25	11.34	0	13.59
2008	4	MI	10.2	9.04	6.76	13.75	8.65
2008	4	MN	9.2	7.26	5.48	7.93	7.24
2008	4	MO	7.7	6	4.51	4.54	6.3
2008	4	MS	10.07	9.45	6.1	0	8.36
2008	4	MT	8.9	8.48	6.17	0	7.7
2008	4	NC	9.54	7.36	5.21	6.46	7.65
2008	4	ND	7.4	6.73	5.59	0	6.6
2008	4	NE	7.45	6.37	4.98	0	6.24
2008	4	NH	15.22	13.55	12.35	0	13.96
2008	4	NJ	13.77	12.56	11.76	13.12	12.82
2008	4	NM	9.47	8.28	5.81	0	7.73
2008	4	NV	12.52	10.09	7.76	8.83	9.66
2008	4	NY	18.05	16.02	9.15	11.9	15.81
2008	4	OH	10.01	9.23	6.04	10.25	8.14
2008	4	OK	8.89	7.03	5.26	0	7.05
2008	4	OR	8.56	7.38	5.35	7.02	7.36
2008	4	PA	11.13	9.32	6.99	7.79	9.11
2008	4	RI	14.96	13.23	12.32	0	13.64
2008	4	SC	9.8	8.07	4.95	0	7.27
2008	4	SD	8	6.8	5.17	0	6.93
2008	4	TN	8.9	9.07	5.85	9.47	7.86
2008	4	TX	12.53	10.52	8.73	8.59	10.52
2008	4	UT	7.89	6.34	4.53	7.9	6.23
2008	4	VA	8.92	6.55	5.25	7.11	7.18
2008	4	VT	14.65	12.59	8.86	0	12.26
2008	4	WA	7.46	6.74	4.63	5.22	6.55
2008	4	WI	11.41	9.32	6.51	0	8.89
2008	4	WV	7.1	6.07	4.06	5.88	5.44
2008	4	WY	7.98	6.71	4.23	0	5.52
2008	5	AK	17.55	14.02	15.33	0	15.42
2008	5	AL	10.01	9.23	5.53	0	7.88
2008	5	AR	9.71	7.65	5.88	11.76	7.53
2008	5	AZ	11.03	9.25	6.48	0	9.44
2008	5	CA	13.55	11.97	9.84	7.73	12.01
2008	5	CO	10.4	8.86	6.78	8.19	8.74
2008	5	CT	19.85	17.54	14.65	12.72	17.85
2008	5	DC	11.01	13.17	10.55	12.26	12.83
2008	5	DE	14.43	11.83	10.09	0	12.12
2008	5	FL	11.4	9.95	7.88	9.89	10.45
2008	5	GA	9.72	8.67	6.08	6.59	8.34
2008	5	HI	31.4	28.49	24.86	0	28
2008	5	IA	9.95	7.11	4.72	0	6.71
2008	5	ID	6.82	5.5	4.15	0	5.27
2008	5	IL	11.6	9.12	7.01	6.79	9.04
2008	5	IN	9.68	7.76	5.2	9.66	6.89
2008	5	KS	9.15	7.54	5.63	0	7.43
2008	5	KY	8.18	7.12	4.54	0	5.91
2008	5	LA	10.36	10.1	7.87	11.36	9.35
2008	5	MA	17.75	16.54	14.34	11.18	16.45
2008	5	MD	13.88	11.9	9.89	10.47	12.37
2008	5	ME	16.44	12.22	11.44	0	13.44
2008	5	MI	10.23	8.97	6.34	13.03	8.43
2008	5	MN	9.78	7.98	5.61	7.92	7.62
2008	5	MO	8.85	6.96	4.86	5.02	7.06
2008	5	MS	10.53	9.63	6.18	0	8.63
2008	5	MT	9.37	8.69	6.02	0	7.86
2008	5	NC	9.78	7.4	5.27	6.36	7.68
2008	5	ND	7.73	6.74	5.42	0	6.6
2008	5	NE	7.96	6.52	4.86	0	6.34
2008	5	NH	15.75	14.05	12.73	0	14.38
2008	5	NJ	14.27	13.59	12.05	13.34	13.57
2008	5	NM	10.08	8.58	6.28	0	8.19
2008	5	NV	12.35	9.97	7.69	9.53	9.68
2008	5	NY	18.74	16.59	9.56	12.8	16.34
2008	5	OH	10.79	9.4	6.1	11.34	8.37
2008	5	OK	9.2	7.57	5.67	0	7.54
2008	5	OR	8.34	7.41	5.2	6.98	7.13
2008	5	PA	11.76	9.52	6.95	7.42	9.25
2008	5	RI	22.01	19.5	18.02	0	20.17
2008	5	SC	10.2	8.29	5.14	0	7.62
2008	5	SD	8.57	7.08	5.34	0	7.22
2008	5	TN	9.12	9.07	5.97	10.92	7.93
2008	5	TX	12.94	10.46	8.64	8.62	10.62
2008	5	UT	8.31	7.03	4.49	8.47	6.45
2008	5	VA	9.5	6.65	5.2	7.12	7.3
2008	5	VT	14.84	12.64	8.99	0	12.35
2008	5	WA	7.11	6.55	4.18	5.85	6.16
2008	5	WI	11.76	9.25	6.4	0	8.86
2008	5	WV	7.29	6.06	4.17	5.76	5.49
2008	5	WY	8.53	6.8	4.77	0	5.84
2008	6	AK	16.8	13.68	14.83	0	14.9
2008	6	AL	10.96	10.28	6.73	0	9.2
2008	6	AR	10.11	8.31	6.67	12.5	8.36
2008	6	AZ	11.06	9.57	7.26	0	9.89
2008	6	CA	14.5	14.32	10.87	8.04	13.67
2008	6	CO	10.54	9.04	6.94	8.89	8.94
2008	6	CT	19.4	16.99	14.82	16.01	17.64
2008	6	DC	13.24	13.7	11.05	12.47	13.55
2008	6	DE	14.59	12.87	11.59	0	13.14
2008	6	FL	11.58	9.98	8.26	9.81	10.68
2008	6	GA	10.92	9.93	8.07	8.73	9.94
2008	6	HI	33.27	30.37	26.94	0	29.96
2008	6	IA	10.27	7.59	5.03	0	7.24
2008	6	ID	7.65	6.16	5.13	0	6.03
2008	6	IL	11.57	9.73	7.3	8.66	9.61
2008	6	IN	9.03	7.68	5.35	9.45	7.03
2008	6	KS	9.75	8.24	6.21	0	8.24
2008	6	KY	8.19	7.62	5.29	0	6.77
2008	6	LA	10.38	9.96	7.76	12.2	9.42
2008	6	MA	17.33	17.03	14.75	12.53	16.73
2008	6	MD	14.27	13.3	11.04	11.12	13.47
2008	6	ME	16.28	12.64	11.42	0	13.5
2008	6	MI	11.06	9.39	6.92	12.69	9.14
2008	6	MN	10.43	8.72	6.06	7.73	8.24
2008	6	MO	9.29	7.75	5.77	7.82	7.99
2008	6	MS	10.5	9.83	6.44	0	9
2008	6	MT	9.72	8.77	5.47	0	7.64
2008	6	NC	9.52	7.59	5.54	6.31	7.97
2008	6	ND	8.62	7.09	5.69	0	7.02
2008	6	NE	9.38	7.33	5.22	0	7.2
2008	6	NH	15.85	14.55	13.2	0	14.77
2008	6	NJ	16.83	16.33	14.95	14.39	16.35
2008	6	NM	10.86	9.29	6.92	0	9.03
2008	6	NV	12.06	10.05	8.56	10.38	10.21
2008	6	NY	19.41	18.75	9.81	15.4	17.98
2008	6	OH	10.85	9.35	6.29	11.06	8.71
2008	6	OK	9.91	8.82	6.68	0	8.72
2008	6	OR	8.63	7.31	5.08	6.53	7.08
2008	6	PA	12.11	9.78	7.19	7.29	9.7
2008	6	RI	16.08	14.52	13.6	0	14.97
2008	6	SC	10.31	8.88	5.57	0	8.26
2008	6	SD	9.07	7.21	5.35	0	7.39
2008	6	TN	8.89	9.07	6.49	10.57	8.2
2008	6	TX	13.43	11.81	9.9	8.61	11.92
2008	6	UT	8.62	7.45	5.21	7.9	7.04
2008	6	VA	9.64	6.76	5.46	7.15	7.69
2008	6	VT	14.66	12.68	9.26	0	12.42
2008	6	WA	7.65	6.7	4.05	6.8	6.32
2008	6	WI	12.05	9.66	6.59	0	9.22
2008	6	WV	7.07	5.95	4.06	6.36	5.42
2008	6	WY	8.86	6.94	4.62	0	5.81
2008	7	AK	17.85	14.67	15.28	0	15.79
2008	7	AL	11.08	10.46	6.92	0	9.47
2008	7	AR	10.06	8.2	6.74	11.11	8.43
2008	7	AZ	10.95	9.62	7.51	0	10.01
2008	7	CA	14.4	13.97	11.24	8.11	13.62
2008	7	CO	10.95	9.76	7.4	9.79	9.58
2008	7	CT	19.16	17.75	16.15	14.1	18.2
2008	7	DC	14.89	13.95	8.75	13.37	14.02
2008	7	DE	14.46	12.24	11.84	0	13.07
2008	7	FL	11.75	10.1	8.51	9.67	10.85
2008	7	GA	11.09	9.66	7.98	8.44	9.94
2008	7	HI	34.99	31.94	28.4	0	31.56
2008	7	IA	10.34	7.97	5.57	0	7.79
2008	7	ID	7.48	5.97	4.98	0	5.9
2008	7	IL	11.41	9.55	8.21	8.2	9.83
2008	7	IN	9.16	8.05	5.64	9.29	7.4
2008	7	KS	10.25	8.61	6.55	0	8.75
2008	7	KY	8.28	7.5	5.61	0	6.98
2008	7	LA	11.27	10.74	8.91	10.15	10.41
2008	7	MA	17.62	17.32	15.05	15.14	17.08
2008	7	MD	14.6	14.19	11.4	11.76	14.12
2008	7	ME	16.42	12.99	12.27	0	14.07
2008	7	MI	11.57	9.86	7.38	12.75	9.8
2008	7	MN	10.75	8.94	6.42	7.87	8.68
2008	7	MO	9.3	7.79	5.82	6.78	8.08
2008	7	MS	11.41	10.85	7.08	0	9.93
2008	7	MT	9.96	8.9	5.83	0	7.94
2008	7	NC	9.85	7.84	6.12	6.43	8.47
2008	7	ND	8.5	6.85	5.92	0	7.01
2008	7	NE	8.92	7.2	5.95	0	7.34
2008	7	NH	15.99	14.75	13.78	0	15.08
2008	7	NJ	17.65	16.46	14.94	17.35	16.81
2008	7	NM	11.04	9.33	7.27	0	9.26
2008	7	NV	11.76	9.79	10.2	10.22	10.81
2008	7	NY	19.75	19.87	10.81	14.08	18.92
2008	7	OH	10.88	9.31	6.46	11.53	8.89
2008	7	OK	10.26	9.23	7.27	0	9.24
2008	7	OR	8.64	7.11	5.06	6.57	7.04
2008	7	PA	12.22	9.61	7.1	8.4	9.83
2008	7	RI	17.89	16.25	15.58	0	16.88
2008	7	SC	10.17	8.55	5.64	0	8.3
2008	7	SD	9	7.16	5.41	0	7.45
2008	7	TN	8.96	9.19	6.61	10.91	8.35
2008	7	TX	14.06	11.58	10.15	8.52	12.22
2008	7	UT	8.79	6.74	5.26	8.04	7.13
2008	7	VA	10.77	8.01	6.26	8.05	8.92
2008	7	VT	14.52	12.48	9.19	0	12.37
2008	7	WA	7.7	6.67	4.58	6.19	6.47
2008	7	WI	11.94	9.69	6.98	0	9.46
2008	7	WV	7.22	5.96	4.32	5.52	5.68
2008	7	WY	8.94	6.91	4.72	0	5.87
2008	8	AK	17.32	14.31	14.56	0	15.27
2008	8	AL	11.06	10.38	6.7	0	9.33
